Mine,Location Description,model_stats,loc_name,sample_name,Season,sample_date,Month,Day,Year,analytic_method,chemical_name,result_text,detect_flag,lab_qualifiers,reporting_detection_limit,result_nd,fraction,sample_type_code,parent_sample_code,result_unit,lab_sdg,sample_id,test_id
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,SPRING,5/29/2015,5,29,2015,E3030B/SW6020A,Aluminum,0.0846,Y,,0.002,0.0846,D,N,,mg/l,L1620242,22553165,22552948
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,SPRING,5/29/2015,5,29,2015,E3030B/SW6020A,Arsenic,0.00047,Y,,0.0002,0.00047,D,N,,mg/l,L1620242,22553165,22552948
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,SPRING,5/29/2015,5,29,2015,E3030B/SW6020A,Copper,0.00034,Y,,0.0002,0.00034,D,N,,mg/l,L1620242,22553165,22552948
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,SPRING,5/29/2015,5,29,2015,E3030B/SW6020A,Selenium,,N,<,0.001,0.0005,D,N,,mg/l,L1620242,22553165,22552948
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,SPRING,5/29/2015,5,29,2015,SM3030E/SW6020A,Aluminum,0.105,Y,,0.005,0.105,T,N,,mg/l,L1620242,22553165,22552958
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,SPRING,5/29/2015,5,29,2015,SM3030E/SW6020A,Arsenic,0.00028,Y,,0.0002,0.00028,T,N,,mg/l,L1620242,22553165,22552958
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,SPRING,5/29/2015,5,29,2015,SM3030E/SW6020A,Copper,0.00026,Y,,0.0002,0.00026,T,N,,mg/l,L1620242,22553165,22552958
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,SPRING,5/29/2015,5,29,2015,SM3030E/SW6020A,Selenium,,N,<,0.001,0.0005,T,N,,mg/l,L1620242,22553165,22552958
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,SPRING,5/30/2015,5,30,2015,E3030B/SW6020A,Aluminum,0.0256,Y,,0.002,0.0256,D,N,,mg/l,L1620242,22553166,22553327
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,SPRING,5/30/2015,5,30,2015,E3030B/SW6020A,Arsenic,0.00041,Y,,0.0002,0.00041,D,N,,mg/l,L1620242,22553166,22553327
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,SPRING,5/30/2015,5,30,2015,E3030B/SW6020A,Copper,,N,<,0.0002,0.0001,D,N,,mg/l,L1620242,22553166,22553327
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,SPRING,5/30/2015,5,30,2015,E3030B/SW6020A,Selenium,,N,<,0.001,0.0005,D,N,,mg/l,L1620242,22553166,22553327
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,SPRING,5/30/2015,5,30,2015,SM3030E/SW6020A,Aluminum,0.0459,Y,,0.005,0.0459,T,N,,mg/l,L1620242,22553166,22553336
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,SPRING,5/30/2015,5,30,2015,SM3030E/SW6020A,Arsenic,,N,<,0.0002,0.0001,T,N,,mg/l,L1620242,22553166,22553336
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,SPRING,5/30/2015,5,30,2015,SM3030E/SW6020A,Copper,0.00033,Y,,0.0002,0.00033,T,N,,mg/l,L1620242,22553166,22553336
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,SPRING,5/30/2015,5,30,2015,SM3030E/SW6020A,Selenium,,N,<,0.001,0.0005,T,N,,mg/l,L1620242,22553166,22553336
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,SPRING,6/1/2015,6,1,2015,E3030B/SW6020A,Aluminum,0.0061,Y,,0.002,0.0061,D,N,,mg/l,L1621121,22553307,22553906
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,SPRING,6/1/2015,6,1,2015,E3030B/SW6020A,Arsenic,0.00022,Y,,0.0002,0.00022,D,N,,mg/l,L1621121,22553307,22553906
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,SPRING,6/1/2015,6,1,2015,E3030B/SW6020A,Copper,0.00035,Y,,0.0002,0.00035,D,N,,mg/l,L1621121,22553307,22553906
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,SPRING,6/1/2015,6,1,2015,E3030B/SW6020A,Selenium,,N,<,0.001,0.0005,D,N,,mg/l,L1621121,22553307,22553906
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,SPRING,6/1/2015,6,1,2015,SM3030E/SW6020A,Aluminum,0.0169,Y,,0.005,0.0169,T,N,,mg/l,L1621121,22553307,22553915
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,SPRING,6/1/2015,6,1,2015,SM3030E/SW6020A,Arsenic,0.00023,Y,,0.0002,0.00023,T,N,,mg/l,L1621121,22553307,22553915
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,SPRING,6/1/2015,6,1,2015,SM3030E/SW6020A,Copper,0.00025,Y,,0.0002,0.00025,T,N,,mg/l,L1621121,22553307,22553915
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,SPRING,6/1/2015,6,1,2015,SM3030E/SW6020A,Selenium,,N,<,0.001,0.0005,T,N,,mg/l,L1621121,22553307,22553915
Gordon,Gordon,YES,AQF12 - Surface,AQ-F12,SPRING,6/25/2015,6,25,2015,E3030B/SW6020A,Aluminum,0.0388,Y,,0.002,0.0388,D,N,,mg/l,L1635082,22632391,22632450
Gordon,Gordon,YES,AQF12 - Surface,AQ-F12,SPRING,6/25/2015,6,25,2015,E3030B/SW6020A,Arsenic,,N,,0.0002,0.0001,D,N,,mg/l,L1635082,22632391,22632450
Gordon,Gordon,YES,AQF12 - Surface,AQ-F12,SPRING,6/25/2015,6,25,2015,E3030B/SW6020A,Selenium,,N,,0.001,0.0005,D,N,,mg/l,L1635082,22632391,22632450
Gordon,Gordon,YES,AQF12 - Surface,AQ-F12,SPRING,6/25/2015,6,25,2015,E3030B/SW6020A,Copper,0.0003,Y,,0.0002,0.0003,D,N,,mg/l,L1635082,22632391,22632451
Gordon,Gordon,YES,AQF12 - Surface,AQ-F12,SPRING,6/25/2015,6,25,2015,SM3030E/SW6020A,Aluminum,0.044,Y,,0.005,0.044,T,N,,mg/l,L1635082,22632391,22632455
Gordon,Gordon,YES,AQF12 - Surface,AQ-F12,SPRING,6/25/2015,6,25,2015,SM3030E/SW6020A,Arsenic,,N,,0.0002,0.0001,T,N,,mg/l,L1635082,22632391,22632455
Gordon,Gordon,YES,AQF12 - Surface,AQ-F12,SPRING,6/25/2015,6,25,2015,SM3030E/SW6020A,Selenium,,N,,0.001,0.0005,T,N,,mg/l,L1635082,22632391,22632455
Gordon,Gordon,YES,AQF12 - Surface,AQ-F12,SPRING,6/25/2015,6,25,2015,SM3030E/SW6020A,Copper,0.00046,Y,,0.0002,0.00046,T,N,,mg/l,L1635082,22632391,22632456
Gordon,Gordon,YES,AQF13 - Surface,AQ-F13,SPRING,6/26/2015,6,26,2015,E3030B/SW6020A,Aluminum,0.023,Y,,0.002,0.023,D,N,,mg/l,L1635082,22632392,22632463
Gordon,Gordon,YES,AQF13 - Surface,AQ-F13,SPRING,6/26/2015,6,26,2015,E3030B/SW6020A,Arsenic,0.00022,Y,,0.0002,0.00022,D,N,,mg/l,L1635082,22632392,22632463
Gordon,Gordon,YES,AQF13 - Surface,AQ-F13,SPRING,6/26/2015,6,26,2015,E3030B/SW6020A,Copper,0.00046,Y,,0.0002,0.00046,D,N,,mg/l,L1635082,22632392,22632463
Gordon,Gordon,YES,AQF13 - Surface,AQ-F13,SPRING,6/26/2015,6,26,2015,E3030B/SW6020A,Selenium,,N,,0.001,0.0005,D,N,,mg/l,L1635082,22632392,22632463
Gordon,Gordon,YES,AQF13 - Surface,AQ-F13,SPRING,6/26/2015,6,26,2015,SM3030E/SW6020A,Aluminum,0.0178,Y,,0.005,0.0178,T,N,,mg/l,L1635082,22632392,22632468
Gordon,Gordon,YES,AQF13 - Surface,AQ-F13,SPRING,6/26/2015,6,26,2015,SM3030E/SW6020A,Arsenic,0.00021,Y,,0.0002,0.00021,T,N,,mg/l,L1635082,22632392,22632468
Gordon,Gordon,YES,AQF13 - Surface,AQ-F13,SPRING,6/26/2015,6,26,2015,SM3030E/SW6020A,Copper,0.00033,Y,,0.0002,0.00033,T,N,,mg/l,L1635082,22632392,22632468
Gordon,Gordon,YES,AQF13 - Surface,AQ-F13,SPRING,6/26/2015,6,26,2015,SM3030E/SW6020A,Selenium,,N,,0.001,0.0005,T,N,,mg/l,L1635082,22632392,22632468
Gordon,Gordon,YES,AQF11 - Surface,AQF11,SUMMER,7/1/2015,7,1,2015,E3030B/SW6020A,Aluminum,0.0141,Y,,0.002,0.0141,D,N,,mg/l,L1636523,22632939,22632904
Gordon,Gordon,YES,AQF11 - Surface,AQF11,SUMMER,7/1/2015,7,1,2015,E3030B/SW6020A,Arsenic,0.00021,Y,,0.0002,0.00021,D,N,,mg/l,L1636523,22632939,22632904
Gordon,Gordon,YES,AQF11 - Surface,AQF11,SUMMER,7/1/2015,7,1,2015,E3030B/SW6020A,Copper,0.00043,Y,,0.0002,0.00043,D,N,,mg/l,L1636523,22632939,22632905
Gordon,Gordon,YES,AQF11 - Surface,AQF11,SUMMER,7/1/2015,7,1,2015,SM3030E/SW6020A,Aluminum,0.023,Y,,0.005,0.023,T,N,,mg/l,L1636523,22632939,22632909
Gordon,Gordon,YES,AQF11 - Surface,AQF11,SUMMER,7/1/2015,7,1,2015,SM3030E/SW6020A,Arsenic,0.00021,Y,,0.0002,0.00021,T,N,,mg/l,L1636523,22632939,22632909
Gordon,Gordon,YES,AQF11 - Surface,AQF11,SUMMER,7/1/2015,7,1,2015,SM3030E/SW6020A,Copper,0.00044,Y,,0.0002,0.00044,T,N,,mg/l,L1636523,22632939,22632910
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,SUMMER,7/28/2015,7,28,2015,E3030B/SW6020A,Aluminum,0.121,Y,,0.001,0.121,D,N,,mg/l,L1651092,22657374,22657667
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,SUMMER,7/28/2015,7,28,2015,E3030B/SW6020A,Arsenic,0.00034,Y,,0.0001,0.00034,D,N,,mg/l,L1651092,22657374,22657667
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,SUMMER,7/28/2015,7,28,2015,E3030B/SW6020A,Copper,0.00049,Y,,0.0002,0.00049,D,N,,mg/l,L1651092,22657374,22657667
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,SUMMER,7/28/2015,7,28,2015,E3030B/SW6020A,Selenium,,N,,0.0001,0.00005,D,N,,mg/l,L1651092,22657374,22657667
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,SUMMER,7/28/2015,7,28,2015,SM3030E/SW6020A,Aluminum,0.139,Y,,0.001,0.139,T,N,,mg/l,L1651092,22657374,22657676
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,SUMMER,7/28/2015,7,28,2015,SM3030E/SW6020A,Arsenic,0.00036,Y,,0.0001,0.00036,T,N,,mg/l,L1651092,22657374,22657676
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,SUMMER,7/28/2015,7,28,2015,SM3030E/SW6020A,Copper,0.00064,Y,,0.0002,0.00064,T,N,,mg/l,L1651092,22657374,22657676
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,SUMMER,7/28/2015,7,28,2015,SM3030E/SW6020A,Selenium,,N,,0.0001,0.00005,T,N,,mg/l,L1651092,22657374,22657676
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,SUMMER,7/28/2015,7,28,2015,E3030B/SW6020A,Aluminum,0.0302,Y,,0.001,0.0302,D,N,,mg/l,L1651092,22657375,22657942
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,SUMMER,7/28/2015,7,28,2015,E3030B/SW6020A,Arsenic,0.00023,Y,,0.0001,0.00023,D,N,,mg/l,L1651092,22657375,22657942
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,SUMMER,7/28/2015,7,28,2015,E3030B/SW6020A,Copper,0.00065,Y,,0.0002,0.00065,D,N,,mg/l,L1651092,22657375,22657942
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,SUMMER,7/28/2015,7,28,2015,E3030B/SW6020A,Selenium,,N,,0.0001,0.00005,D,N,,mg/l,L1651092,22657375,22657942
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,SUMMER,7/28/2015,7,28,2015,SM3030E/SW6020A,Aluminum,0.0386,Y,,0.001,0.0386,T,N,,mg/l,L1651092,22657375,22657950
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,SUMMER,7/28/2015,7,28,2015,SM3030E/SW6020A,Arsenic,0.00019,Y,,0.0001,0.00019,T,N,,mg/l,L1651092,22657375,22657950
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,SUMMER,7/28/2015,7,28,2015,SM3030E/SW6020A,Copper,0.00031,Y,,0.0002,0.00031,T,N,,mg/l,L1651092,22657375,22657950
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,SUMMER,7/28/2015,7,28,2015,SM3030E/SW6020A,Selenium,,N,,0.0001,0.00005,T,N,,mg/l,L1651092,22657375,22657950
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,SUMMER,7/28/2015,7,28,2015,E3030B/SW6020A,Aluminum,0.0056,Y,,0.001,0.0056,D,N,,mg/l,L1651092,22657376,22657964
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,SUMMER,7/28/2015,7,28,2015,E3030B/SW6020A,Arsenic,0.00025,Y,,0.0001,0.00025,D,N,,mg/l,L1651092,22657376,22657964
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,SUMMER,7/28/2015,7,28,2015,E3030B/SW6020A,Copper,0.00024,Y,,0.0002,0.00024,D,N,,mg/l,L1651092,22657376,22657964
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,SUMMER,7/28/2015,7,28,2015,E3030B/SW6020A,Selenium,,N,,0.0001,0.00005,D,N,,mg/l,L1651092,22657376,22657964
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,SUMMER,7/28/2015,7,28,2015,SM3030E/SW6020A,Aluminum,0.013,Y,,0.001,0.013,T,N,,mg/l,L1651092,22657376,22657972
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,SUMMER,7/28/2015,7,28,2015,SM3030E/SW6020A,Arsenic,0.00027,Y,,0.0001,0.00027,T,N,,mg/l,L1651092,22657376,22657972
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,SUMMER,7/28/2015,7,28,2015,SM3030E/SW6020A,Copper,0.00027,Y,,0.0002,0.00027,T,N,,mg/l,L1651092,22657376,22657972
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,SUMMER,7/28/2015,7,28,2015,SM3030E/SW6020A,Selenium,,N,,0.0001,0.00005,T,N,,mg/l,L1651092,22657376,22657972
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,SUMMER,7/31/2015,7,31,2015,E3030B/SW6020A,Aluminum,0.0076,Y,,0.001,0.0076,D,N,,mg/l,L1651739,22658662,22658893
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,SUMMER,7/31/2015,7,31,2015,E3030B/SW6020A,Arsenic,0.00027,Y,,0.0001,0.00027,D,N,,mg/l,L1651739,22658662,22658893
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,SUMMER,7/31/2015,7,31,2015,E3030B/SW6020A,Copper,0.00069,Y,,0.0002,0.00069,D,N,,mg/l,L1651739,22658662,22658893
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,SUMMER,7/31/2015,7,31,2015,E3030B/SW6020A,Selenium,,N,,0.0001,0.00005,D,N,,mg/l,L1651739,22658662,22658893
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,SUMMER,7/31/2015,7,31,2015,SM3030E/SW6020A,Aluminum,0.0314,Y,,0.001,0.0314,T,N,,mg/l,L1651739,22658662,22658901
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,SUMMER,7/31/2015,7,31,2015,SM3030E/SW6020A,Arsenic,0.00025,Y,,0.0001,0.00025,T,N,,mg/l,L1651739,22658662,22658901
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,SUMMER,7/31/2015,7,31,2015,SM3030E/SW6020A,Copper,0.00036,Y,,0.0002,0.00036,T,N,,mg/l,L1651739,22658662,22658901
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,SUMMER,7/31/2015,7,31,2015,SM3030E/SW6020A,Selenium,,N,,0.0001,0.00005,T,N,,mg/l,L1651739,22658662,22658901
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,FALL,9/1/2015,9,1,2015,E3030B/SW6020A,Aluminum,0.0636,Y,,0.001,0.0636,D,N,,mg/l,L1668282,22754974,22755168
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,FALL,9/1/2015,9,1,2015,E3030B/SW6020A,Arsenic,0.00032,Y,,0.0001,0.00032,D,N,,mg/l,L1668282,22754974,22755168
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,FALL,9/1/2015,9,1,2015,E3030B/SW6020A,Copper,0.00037,Y,,0.0002,0.00037,D,N,,mg/l,L1668282,22754974,22755168
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,FALL,9/1/2015,9,1,2015,E3030B/SW6020A,Selenium,,N,<,0.0001,0.00005,D,N,,mg/l,L1668282,22754974,22755168
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,FALL,9/1/2015,9,1,2015,SM3030E/SW6020A,Aluminum,0.0696,Y,,0.001,0.0696,T,N,,mg/l,L1668282,22754974,22755175
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,FALL,9/1/2015,9,1,2015,SM3030E/SW6020A,Arsenic,0.00058,Y,,0.0001,0.00058,T,N,,mg/l,L1668282,22754974,22755175
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,FALL,9/1/2015,9,1,2015,SM3030E/SW6020A,Copper,,N,<,0.0002,0.0001,T,N,,mg/l,L1668282,22754974,22755175
Gordon,Gordon,YES,AQF10 - Surface,AQF10WQ,FALL,9/1/2015,9,1,2015,SM3030E/SW6020A,Selenium,,N,<,0.0001,0.00005,T,N,,mg/l,L1668282,22754974,22755175
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,FALL,9/5/2015,9,5,2015,E3030B/SW6020A,Aluminum,0.0047,Y,,0.001,0.0047,D,N,,mg/l,L1669950,22756289,22756495
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,FALL,9/5/2015,9,5,2015,E3030B/SW6020A,Arsenic,0.00026,Y,,0.0001,0.00026,D,N,,mg/l,L1669950,22756289,22756495
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,FALL,9/5/2015,9,5,2015,E3030B/SW6020A,Copper,0.00025,Y,,0.0002,0.00025,D,N,,mg/l,L1669950,22756289,22756495
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,FALL,9/5/2015,9,5,2015,E3030B/SW6020A,Selenium,,N,<,0.0001,0.00005,D,N,,mg/l,L1669950,22756289,22756495
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,FALL,9/5/2015,9,5,2015,SM3030E/SW6020A,Aluminum,0.0162,Y,,0.001,0.0162,T,N,,mg/l,L1669950,22756289,22756502
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,FALL,9/5/2015,9,5,2015,SM3030E/SW6020A,Arsenic,0.00025,Y,,0.0001,0.00025,T,N,,mg/l,L1669950,22756289,22756502
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,FALL,9/5/2015,9,5,2015,SM3030E/SW6020A,Copper,0.00032,Y,,0.0002,0.00032,T,N,,mg/l,L1669950,22756289,22756502
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,FALL,9/5/2015,9,5,2015,SM3030E/SW6020A,Selenium,,N,<,0.0001,0.00005,T,N,,mg/l,L1669950,22756289,22756502
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,FALL,9/5/2015,9,5,2015,E3030B/SW6020A,Aluminum,0.0226,Y,,0.001,0.0226,D,N,,mg/l,L1669950,22756290,22756517
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,FALL,9/5/2015,9,5,2015,E3030B/SW6020A,Arsenic,0.00018,Y,,0.0001,0.00018,D,N,,mg/l,L1669950,22756290,22756517
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,FALL,9/5/2015,9,5,2015,E3030B/SW6020A,Copper,0.00023,Y,,0.0002,0.00023,D,N,,mg/l,L1669950,22756290,22756517
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,FALL,9/5/2015,9,5,2015,E3030B/SW6020A,Selenium,,N,<,0.0001,0.00005,D,N,,mg/l,L1669950,22756290,22756517
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,FALL,9/5/2015,9,5,2015,SM3030E/SW6020A,Aluminum,0.04,Y,,0.001,0.04,T,N,,mg/l,L1669950,22756290,22756524
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,FALL,9/5/2015,9,5,2015,SM3030E/SW6020A,Arsenic,0.00029,Y,,0.0001,0.00029,T,N,,mg/l,L1669950,22756290,22756524
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,FALL,9/5/2015,9,5,2015,SM3030E/SW6020A,Copper,0.00031,Y,,0.0002,0.00031,T,N,,mg/l,L1669950,22756290,22756524
Gordon,Gordon,YES,AQF12 - Surface,AQF12WQ,FALL,9/5/2015,9,5,2015,SM3030E/SW6020A,Selenium,,N,<,0.0001,0.00005,T,N,,mg/l,L1669950,22756290,22756524
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,FALL,9/7/2015,9,7,2015,E3030B/SW6020A,Aluminum,0.005,Y,,0.001,0.005,D,N,,mg/l,L1669950,22756291,22756539
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,FALL,9/7/2015,9,7,2015,E3030B/SW6020A,Arsenic,0.00026,Y,,0.0001,0.00026,D,N,,mg/l,L1669950,22756291,22756539
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,FALL,9/7/2015,9,7,2015,E3030B/SW6020A,Copper,,N,<,0.0002,0.0001,D,N,,mg/l,L1669950,22756291,22756539
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,FALL,9/7/2015,9,7,2015,E3030B/SW6020A,Selenium,,N,<,0.0001,0.00005,D,N,,mg/l,L1669950,22756291,22756539
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,FALL,9/7/2015,9,7,2015,SM3030E/SW6020A,Aluminum,0.0272,Y,,0.001,0.0272,T,N,,mg/l,L1669950,22756291,22756546
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,FALL,9/7/2015,9,7,2015,SM3030E/SW6020A,Arsenic,0.00026,Y,,0.0001,0.00026,T,N,,mg/l,L1669950,22756291,22756546
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,FALL,9/7/2015,9,7,2015,SM3030E/SW6020A,Copper,0.00027,Y,,0.0002,0.00027,T,N,,mg/l,L1669950,22756291,22756546
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,FALL,9/7/2015,9,7,2015,SM3030E/SW6020A,Selenium,,N,<,0.0001,0.00005,T,N,,mg/l,L1669950,22756291,22756546
Gordon,Archived,YES,AQF14 - Surface,AQF14WQ,FALL,9/5/2015,9,5,2015,E3030B/SW6020A,Aluminum,0.0263,Y,,0.001,0.0263,D,N,,mg/l,L1669950,22756292,22756561
Gordon,Archived,YES,AQF14 - Surface,AQF14WQ,FALL,9/5/2015,9,5,2015,E3030B/SW6020A,Arsenic,0.00029,Y,,0.0001,0.00029,D,N,,mg/l,L1669950,22756292,22756561
Gordon,Archived,YES,AQF14 - Surface,AQF14WQ,FALL,9/5/2015,9,5,2015,E3030B/SW6020A,Copper,0.00031,Y,,0.0002,0.00031,D,N,,mg/l,L1669950,22756292,22756561
Gordon,Archived,YES,AQF14 - Surface,AQF14WQ,FALL,9/5/2015,9,5,2015,E3030B/SW6020A,Selenium,,N,<,0.0001,0.00005,D,N,,mg/l,L1669950,22756292,22756561
Gordon,Archived,YES,AQF14 - Surface,AQF14WQ,FALL,9/5/2015,9,5,2015,SM3030E/SW6020A,Aluminum,0.0464,Y,,0.001,0.0464,T,N,,mg/l,L1669950,22756292,22756569
Gordon,Archived,YES,AQF14 - Surface,AQF14WQ,FALL,9/5/2015,9,5,2015,SM3030E/SW6020A,Arsenic,0.00027,Y,,0.0001,0.00027,T,N,,mg/l,L1669950,22756292,22756569
Gordon,Archived,YES,AQF14 - Surface,AQF14WQ,FALL,9/5/2015,9,5,2015,SM3030E/SW6020A,Copper,0.0004,Y,,0.0002,0.0004,T,N,,mg/l,L1669950,22756292,22756569
Gordon,Archived,YES,AQF14 - Surface,AQF14WQ,FALL,9/5/2015,9,5,2015,SM3030E/SW6020A,Selenium,,N,<,0.0001,0.00005,T,N,,mg/l,L1669950,22756292,22756569
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,FALL,10/15/2015,10,15,2015,E3030B/SW6020A,Aluminum,0.0044,Y,,0.001,0.0044,D,N,,mg/l,L1689758,22818741,22819166
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,FALL,10/15/2015,10,15,2015,E3030B/SW6020A,Arsenic,0.00022,Y,,0.0001,0.00022,D,N,,mg/l,L1689758,22818741,22819166
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,FALL,10/15/2015,10,15,2015,E3030B/SW6020A,Copper,0.00027,Y,,0.0002,0.00027,D,N,,mg/l,L1689758,22818741,22819166
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,FALL,10/15/2015,10,15,2015,E3030B/SW6020A,Selenium,,N,<,0.0001,0.00005,D,N,,mg/l,L1689758,22818741,22819166
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,FALL,10/15/2015,10,15,2015,SM3030E/SW6020A,Aluminum,0.0201,Y,,0.001,0.0201,T,N,,mg/l,L1689758,22818741,22819174
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,FALL,10/15/2015,10,15,2015,SM3030E/SW6020A,Arsenic,0.00022,Y,,0.0001,0.00022,T,N,,mg/l,L1689758,22818741,22819174
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,FALL,10/15/2015,10,15,2015,SM3030E/SW6020A,Copper,0.00035,Y,,0.0002,0.00035,T,N,,mg/l,L1689758,22818741,22819174
Gordon,Gordon,YES,AQF11 - Surface,AQF11WQ,FALL,10/15/2015,10,15,2015,SM3030E/SW6020A,Selenium,,N,<,0.0001,0.00005,T,N,,mg/l,L1689758,22818741,22819174
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,FALL,10/15/2015,10,15,2015,E3030B/SW6020A,Aluminum,0.0038,Y,,0.001,0.0038,D,N,,mg/l,L1689758,22818742,22819188
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,FALL,10/15/2015,10,15,2015,E3030B/SW6020A,Arsenic,0.00025,Y,,0.0001,0.00025,D,N,,mg/l,L1689758,22818742,22819188
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,FALL,10/15/2015,10,15,2015,E3030B/SW6020A,Copper,0.0002,Y,,0.0002,0.0002,D,N,,mg/l,L1689758,22818742,22819188
Gordon,Gordon,YES,AQF13 - Surface,AQF13WQ,FALL,10/15/2015,10,15,2015,E3030B/SW6020A,Selenium,,N,<,0.0001,0.00005,D,N,,mg/l,L1689758,22818742,22819188
